bit_count;stride;training_length;input;output;runtime
2;64;20;00;00;83053
2;64;20;00;11;97663
2;64;20;11;11;105987
2;64;20;00;00;108021
2;64;20;00;01;89941
2;64;20;10;10;102390
2;64;20;01;01;119709
2;64;20;10;10;96816
2;64;20;00;01;99971
2;64;20;01;11;118959
2;64;20;10;10;88866
2;64;20;01;11;94995
2;64;20;10;10;100759
2;64;20;11;11;107365
2;64;20;00;00;111506
2;64;20;10;11;115570
2;64;20;01;11;93094
2;64;20;10;11;104371
2;64;20;10;10;114974
2;64;20;00;11;99122
2;64;20;10;11;90551
2;64;20;11;11;109886
2;64;20;10;10;96837
2;64;20;01;11;105559
2;64;20;11;11;89180
2;64;20;01;11;90754
2;64;20;10;10;118531
2;64;20;10;11;99156
2;64;20;11;11;98437
2;64;20;00;11;106749
2;64;20;01;11;125341
2;64;20;11;11;91367
2;64;20;11;11;106173
2;64;20;10;10;116081
2;64;20;01;11;103445
2;64;20;00;00;104834
2;64;20;00;10;83983
2;64;20;10;11;99504
2;64;20;00;01;98343
2;64;20;10;11;105065
2;64;20;11;11;100475
2;64;20;01;01;111405
2;64;20;10;10;113727
2;64;20;00;01;105624
2;64;20;11;11;91011
2;64;20;11;11;101110
2;64;20;00;11;89644
2;64;20;11;11;98564
2;64;20;01;01;96805
2;64;20;01;11;112769
2;64;20;11;11;100715
2;64;20;10;10;105449
2;64;20;11;11;83997
2;64;20;01;11;106562
2;64;20;01;01;99593
2;64;20;11;11;98349
2;64;20;11;11;109327
2;64;20;11;11;99917
2;64;20;10;10;105516
2;64;20;01;01;96256
2;64;20;00;00;98538
2;64;20;01;01;105711
2;64;20;10;11;97584
2;64;20;01;11;107493
2;64;20;00;11;96986
2;64;30;11;11;113282
2;64;30;11;11;129964
2;64;30;10;10;114910
2;64;30;10;10;107546
2;64;30;01;11;123053
2;64;30;11;11;103554
2;64;30;01;01;113737
2;64;30;01;01;111590
2;64;30;00;11;125513
2;64;30;11;11;103522
2;64;30;11;11;104982
2;64;30;11;11;96102
2;64;30;00;00;114286
2;64;30;10;10;111607
2;64;30;11;11;98369
2;64;30;01;01;97960
2;64;30;00;11;126165
2;64;30;01;11;128059
2;64;30;10;11;113252
2;64;30;01;01;113534
2;64;30;11;11;123836
2;64;30;00;00;114091
2;64;30;10;11;113437
2;64;30;10;11;111049
2;64;30;01;01;113723
2;64;30;01;11;113407
2;64;30;01;01;98268
2;64;30;01;11;97904
2;64;30;11;11;117210
2;64;30;11;11;114768
2;64;30;01;11;97355
2;64;30;00;01;127377
2;64;30;10;11;208330
2;64;30;11;11;100798
2;64;30;10;11;104154
2;64;30;00;10;106558
2;64;30;00;11;123493
2;64;30;11;11;117883
2;64;30;00;00;105130
2;64;30;00;00;98494
2;64;30;10;11;116500
2;64;30;01;01;97797
2;64;30;10;10;133405
2;64;30;00;00;116609
2;64;30;01;11;116482
2;64;30;10;10;100928
2;64;30;01;11;98922
2;64;30;10;10;106395
2;64;30;11;11;114476
2;64;30;00;10;102858
2;64;30;10;10;106272
2;64;30;01;11;112874
2;64;30;10;10;106890
2;64;30;10;11;179694
2;64;30;00;11;112029
2;64;30;10;10;105174
2;64;30;11;11;96922
2;64;30;10;10;105138
2;64;30;01;01;111116
2;64;30;11;11;124776
2;64;30;01;11;107092
2;64;30;10;10;105111
2;64;30;10;11;117873
2;64;30;11;11;132085
2;64;30;00;10;97427
2;64;30;01;01;99417
2;64;30;11;11;112469
2;64;30;11;11;124482
2;64;30;10;10;95256
2;64;30;01;01;103355
2;64;30;00;00;103924
2;64;30;00;00;110180
2;64;30;10;11;114987
2;64;30;00;01;117506
2;64;30;10;10;99514
2;64;30;11;11;108872
2;64;30;01;11;105858
2;64;30;10;11;112737
2;64;30;00;11;96202
2;64;30;11;11;105819
2;64;30;11;11;112508
2;64;30;00;10;105184
2;64;30;11;11;122180
2;64;30;01;11;103908
2;64;30;01;01;114365
2;64;30;11;11;107967
2;64;30;10;10;107645
2;64;30;11;11;117947
2;64;30;01;11;120013
2;64;30;01;01;112117
2;64;30;11;11;112065
2;64;30;11;11;107999
2;64;30;11;11;117280
2;64;30;10;11;114339
2;64;30;01;01;126137
2;64;30;00;10;95287
2;64;30;01;11;97114
2;64;30;10;11;105532
2;64;30;01;01;105943
2;64;30;00;00;104262
2;64;40;11;11;113729
2;64;40;11;11;126466
2;64;40;10;11;126558
2;64;40;10;11;110353
2;64;40;01;11;112876
2;64;40;11;11;127962
