n_b;n_a;stride;training_length;input;output;runtime
29;1;4096;20;00101111110110100001111000110;00000000000000000001111000110;329996
29;1;4096;20;01100000010101100011111100111;00000000000000000011111100111;324310
29;1;4096;20;11100111110110100010111111100;00000000000000000010111111100;472785
29;1;4096;20;01101000001100111111000101010;00000000000000000011000101010;333176
29;1;4096;20;01001100011110111010010011001;11111111111111111111111111111;334368
29;1;4096;20;01010000010000111010110100010;00000000000000001010110100010;505567
29;1;4096;20;10111000011100101000010011110;00000000000000001000010011110;337541
29;1;4096;20;01001010000001111101000001000;00000000000000001101000001000;379098
29;1;4096;20;01011000110101010110101000110;00000000000000000110101000110;336722
29;1;4096;20;11101100001010110011000111111;00000000000000000011000111111;336583
29;1;4096;20;10000001010001010110111011010;00000000000000000110111011010;325470
29;1;4096;20;01111100110011110001101101001;00000000000000000001101101001;325799
29;1;4096;20;10100000011000001011111101111;00000000000000000011111101111;514546
29;1;4096;20;11001110001011010000000111001;00000000000000000000000111001;330783
29;1;4096;20;01011111110100010100000110010;00000000000000000100000110010;340070
29;1;4096;20;00000111001101000001011000010;00000000000000000001011000010;327463
29;1;4096;20;00111001000000110001000101011;00000000000000000001000101011;412880
29;1;4096;20;11000111011011111110010101000;00000000000000001110010101000;327015
29;1;4096;20;01010001110001010010101100001;00000000000000000010101100001;323678
29;1;4096;20;00010101100001101010100010111;00000000000000000000100010111;343704
29;1;4096;20;11111001011110101101110001111;00000000000000000000110001111;331370
29;1;4096;20;01100110110000110001010001010;11111111111111111111111111111;339923
29;1;4096;20;10000101111101001100100011101;00000000000000000100100011101;335575
29;1;4096;20;11000101010010000111001000000;00000000000000000111001000000;340738
29;1;4096;20;11011000000110011010010010100;00000000000000001010010010100;333985
29;1;4096;20;11011000010010100110110111110;00000000000000000110110111110;334191
29;1;4096;20;01011010110110011110000010000;00000000000000001110000010000;340143
29;1;4096;20;01011100000101100011101110110;00000000000000000011101110110;332823
29;1;4096;20;11001011110100011111111010011;00000000000000000111111010011;329392
29;1;4096;20;11110001101111100100011100001;00000000000000000100011100001;419935
29;1;4096;20;10010110001010111101010110010;00000000000000000101010110010;333543
29;1;4096;20;00001010011011110010001110000;00000000000000000010001110000;331662
29;1;4096;20;10010010110000000101000000011;00000000000000000101000000011;335949
29;1;4096;20;00010001100001010000101000011;00000000000000000000101000011;323037
29;1;4096;20;11111011110011110111000011100;00000000000000000111000011100;331788
29;1;4096;20;10001011110100110010011010111;00000000000000000010011010111;326232
29;1;4096;20;11110111111000010101111110001;00000000000000000101111110001;320768
29;1;4096;20;10000001010110001010000000101;00000000000000001010000000101;329480
29;1;4096;20;10101011010010101010101110011;00000000000000000000000010011;546185
29;1;4096;20;01000000010101110100101001110;00000000000000000100101001110;321867
29;1;4096;20;11001000111000000100010101111;00000000000000000100010101111;334547
29;1;4096;20;01010110001010000011101110001;00000000000000000011101110001;533821
29;1;4096;20;00111101110101101011001000001;00000000000000001011001000001;321453
29;1;4096;20;11100111101101101010000001011;00000000000000001010000001011;338812
29;1;4096;20;01001001011010110000100110111;00000000000000000000100110111;324997
29;1;4096;20;01101010000000000101000111011;00000000000000000101000111011;319699
29;1;4096;20;10100100110010110000010001110;00000000000000000000010001110;327222
29;1;4096;20;00111000011111110110010100001;00000000000000000110010100001;370158
29;1;4096;20;01011000110111100110100100000;00000000000000000110100100000;330206
29;1;4096;20;10011100000111101101000000001;00000000000000001101000000001;333381
29;1;4096;20;01100100001001010010001001110;00000000000000000010001001110;327227
29;1;4096;20;11011101110110010111111001101;00000000000000000111111001101;327128
29;1;4096;20;10101000101011101010010010100;00000000000000001010010010100;367204
30;1;4096;20;110011011010011100011001100111;000000000000000000011001100111;335134
30;1;4096;20;110011011010011100011001100111;000000000000000000011001100111;332914
30;1;4096;20;001111010001000111111111111010;000000000000000000000000000000;548173
30;1;4096;20;101000110110001101000100111010;000000000000000000000000000000;326207
30;1;4096;20;011110010000100011001111011101;000000000000000000001111011101;332214
30;1;4096;20;001000011010101101110100011011;000000000000000000010100011011;324566
30;1;4096;20;110001000110001011100110111101;000000000000000000100110111101;328413
30;1;4096;20;101111001110110100001111110101;000000000000000000001111110101;410969
30;1;4096;20;111101001000101001100001111000;000000000000000001100001111000;335630
30;1;4096;20;010111101001010111001000000011;000000000000000001001000000011;332302
30;1;4096;20;110101001001101001100001101111;000000000000000000100001101111;334380
30;1;4096;20;001101011101011001011010111111;000000000000000000011010111111;330061
30;1;4096;20;000000101100101001001011010000;000000000000000001001011010000;327029
30;1;4096;20;001111101111110111110110101010;000000000000000000110110101010;345540
30;1;4096;20;011010000101111000010000011011;000000000000000000010000011011;332209
30;1;4096;20;000111001111010110011011010101;000000000000000000011011010101;351706
30;1;4096;20;001100100010011111110101111100;000000000000000000110101111100;513774
30;1;4096;20;000011011111111010110110111001;000000000000000000110110111001;324849
30;1;4096;20;011111010011110001111001010110;000000000000000000111001010110;343987
30;1;4096;20;001010001110000111100000011001;000000000000000000000000011001;344559
30;1;4096;20;000111011000010101001011000111;000000000000000000001011000111;336450
30;1;4096;20;100010001110100000111100110000;000000000000000000111100110000;337164
30;1;4096;20;010001111100101111001011000010;000000000000000001001011000010;335970
30;1;4096;20;010010000111101001111000001110;000000000000000000011000001110;333739
30;1;4096;20;111101111100001110101101001001;000000000000000000101101001001;320636
30;1;4096;20;111000000011000110110011011101;000000000000000000110011011101;331052
30;1;4096;20;101001110110001000111010110101;000000000000000000111010110101;650002
30;1;4096;20;101000011111001001101000100101;000000000000000000101000100101;340803
30;1;4096;20;001000000010000000100101110011;000000000000000000100101110011;504442
30;1;4096;20;010101101001000100111101110111;000000000000000000111101110111;347202
30;1;4096;20;011001111111101011101110100101;000000000000000000101110100101;335419
30;1;4096;20;101100000010111010111001001000;000000000000000000000000000000;344627
30;1;4096;20;100001110110000110101000001010;000000000000000000101000001010;456641
30;1;4096;20;111101010100000101010111100111;111111111111111111111111111111;338945
30;1;4096;20;101110100101100000100001000110;000000000000000000100001000110;339427
30;1;4096;20;001100111110011000111110001000;000000000000000000111110001000;341583
30;1;4096;20;010000110100110100100011100100;000000000000000000000011100100;344406
30;1;4096;20;111111111001110100100110110111;000000000000000000100110110111;340659
30;1;4096;20;001010111111001000010001101000;000000000000000000010001101000;334808
30;1;4096;20;110001111000111011100000011100;000000000000000001100000011100;350754
30;1;4096;20;011010000001011010100110011010;000000000000000000100110011010;328859
30;1;4096;20;001101010011001011001001101101;000000000000000001001001101101;348545
30;1;4096;20;101001001100010110010001000110;000000000000000000010001000110;425932
30;1;4096;20;011010110010010101111101000100;000000000000000000111101000100;351359
30;1;4096;20;010100001110011101110011111001;000000000000000000110011111001;351279
30;1;4096;20;111011001110110000101110010010;000000000000000000101110010010;420814
30;1;4096;20;001101110110001110110101000101;000000000000000000110101000101;342368
30;1;4096;20;100101111110110100001111000110;000000000000000000001111000110;509606
30;1;4096;20;101100000010101100011111100111;000000000000000000011111100111;330174
30;1;4096;20;011100111110110100010111111100;000000000000000000010111111100;460442
30;1;4096;20;101101000001100111111000101010;111111111111111111111111111111;344793
30;1;4096;20;101001100011110111010010011001;000000000000000001010010011001;348613
30;1;4096;20;101010000010000111010110100010;000000000000000000000000000000;348442
30;1;4096;20;010111000011100101000010011110;111111111111111111111111111111;334792
30;1;4096;20;001001010000001111101000001000;000000000000000001101000001000;343940
30;1;4096;20;101011000110101010110101000110;000000000000000000110101000110;349416
30;1;4096;20;011101100001010110011000111111;000000000000000000011000111111;432593
30;1;4096;20;010000001010001010110111011010;111111001110000000110111011010;340629
30;1;4096;20;101111100110011110001101101001;000000000000000000001101101001;539703
30;1;4096;20;010100000011000001011111101111;000000000000000000011111101111;338422
30;1;4096;20;111001110001011010000000111001;000000000000000000000000111001;433622
30;1;4096;20;001011111110100010100000110010;000000000000000000100000110010;337928
30;1;4096;20;100000111001101000001011000010;000000000000000000001011000010;336083
30;1;4096;20;000111001000000110001000101011;000000000000000000001000101011;325430
30;1;4096;20;011000111011011111110010101000;000000000000000001110010101000;406048
30;1;4096;20;001010001110001010010101100001;000000000000000000000000000000;343520
30;1;4096;20;000010101100001101010100010111;000000000000000000000000010111;453605
30;1;4096;20;011111001011110101101110001111;000000000000000000001110001111;335465
30;1;4096;20;001100110110000110001010001010;000000000000000000001010001010;346288
30;1;4096;20;010000101111101001100100011101;000000000000000000100100011101;345142
30;1;4096;20;011000101010010000111001000000;000000000000000000111001000000;338048
30;1;4096;20;111011000000110011010010010100;000000000000000000000000000000;336603
30;1;4096;20;011011000010010100110110111110;000000000000000000110110111110;357350
30;1;4096;20;001011010110110011110000010000;000000000000000001110000010000;347345
30;1;4096;20;101011100000101100011101110110;000000000000000000011101110110;344873
30;1;4096;20;011001011110100011111111010011;000000000000000000111111010011;446924
30;1;4096;20;011110001101111100100011100001;000000000000000000100011100001;351377
30;1;4096;20;010010110001010111101010110010;000000000000000000000000000000;356733
30;1;4096;20;100001010011011110010001110000;000000000000000000010001110000;344454
30;1;4096;20;010010010110000000101000000011;000000000000000000101000000011;565104
30;1;4096;20;100010001100001010000101000011;000000000000000000000101000011;517247
30;1;4096;20;111111011110011110111000011100;000000000000000000111000011100;338066
30;1;4096;20;110001011110100110010011010111;000000000000000000010011010111;341076
30;1;4096;20;111110111111000010101111110001;000000000000000000101111110001;345915
30;1;4096;20;010000001010110001010000000101;000000000000000001010000000101;328873
30;1;4096;20;010101011010010101010101110011;000000000000000000010101100011;478441
30;1;4096;20;001000000010101110100101001110;000000000000000000100101001110;342619
30;1;4096;20;111001000111000000100010101111;000000000000000000000010101111;335586
30;1;4096;20;001010110001010000011101110001;000000000000000000011101110001;342901
30;1;4096;20;100111101110101101011001000001;000000000000000001011001000001;334592
30;1;4096;20;111100111101101101010000001011;000000000000000001010000001011;350458
30;1;4096;20;101001001011010110000100110111;000000000000000000000100110111;392699
30;1;4096;20;001101010000000000101000111011;000000000000000000101000111011;345614
30;1;4096;20;010100100110010110000010001110;000000000000000000000010001110;352398
30;1;4096;20;100111000011111110110010100001;000000000000000000110010100001;332403
30;1;4096;20;001011000110111100110100100000;000000000000000000110100100000;332351
30;1;4096;20;010011100000111101101000000001;000000000000000001101000000001;336375
30;1;4096;20;101100100001001010010001001110;000000000000000000010001001110;332709
30;1;4096;20;011011101110110010111111001101;000000000000000000111111001101;350970
30;1;4096;20;110101000101011101010010010100;000000000000000001010010010100;335584
31;1;4096;20;1110011011010011100011001100111;0000000000000000000011001100111;484521
31;1;4096;20;1110011011010011100011001100111;0000000000000000000011001100111;494953
31;1;4096;20;1001111010001000111111111111010;0000000000000000000011111111010;346250
31;1;4096;20;0101000110110001101000100111010;0000000000000000000000000000000;341528
31;1;4096;20;0011110010000100011001111011101;0000000000000000000001111011101;336486
31;1;4096;20;0001000011010101101110100011011;0000000000000000000000100011011;488060
31;1;4096;20;0110001000110001011100110111101;1111111111111111111111111111111;401056
31;1;4096;20;0101111001110110100001111110101;0000000000000000000001111110101;338033
31;1;4096;20;1111101001000101001100001111000;0000000000000000001100001111000;541200
31;1;4096;20;1010111101001010111001000000011;0000000000000000001001000000011;629494
31;1;4096;20;0110101001001101001100001101111;0000000000000000000100001101111;530337
31;1;4096;20;0001101011101011001011010111111;0000000000000000000000000000000;352367
31;1;4096;20;1000000101100101001001011010000;0000000000000000001001011010000;344422
31;1;4096;20;0001111101111110111110110101010;0000000000000000000110110101010;336851
31;1;4096;20;1011010000101111000010000011011;0000000000000000000010000011011;464593
31;1;4096;20;0000111001111010110011011010101;0000000000000000000011011010101;350173
31;1;4096;20;1001100100010011111110101111100;0000000000000000000110101111100;344424
31;1;4096;20;0000011011111111010110110111001;0000000000000000000110110111001;342310
31;1;4096;20;1011111010011110001111001010110;0000000000000000000111001010110;339910
31;1;4096;20;0001010001110000111100000011001;0000000000000000000000000001000;910202
31;1;4096;20;1000111011000010101001011000111;0000000000000000000001011000111;349118
31;1;4096;20;1100010001110100000111100110000;0000000000000000000111100110000;492717
31;1;4096;20;0010001111100101111001011000010;0000000000000000001001011000010;335532
31;1;4096;20;0010010000111101001111000001110;0000000000000000000011000001110;334225
31;1;4096;20;1111101111100001110101101001001;0000000000000000000101101001001;330962
31;1;4096;20;1111000000011000110110011011101;0000000000000000000110011011101;333502
31;1;4096;20;0101001110110001000111010110101;0000000000000000000111010110101;414384
31;1;4096;20;0101000011111001001101000100101;0000000000000000000101000100101;342152
31;1;4096;20;1001000000010000000100101110011;0000000000000000000100101110011;335828
31;1;4096;20;1010101101001000100111101110111;0000000000000000000111101110111;339647
31;1;4096;20;0011001111111101011101110100101;0000000000000000000101110100101;451509
31;1;4096;20;1101100000010111010111001001000;0000000000000000000111001001000;356372
31;1;4096;20;0100001110110000110101000001010;0000000000000000000101000001010;371387
31;1;4096;20;0111101010100000101010111100111;0000000000000000000010111100111;349888
31;1;4096;20;0101110100101100000100001000110;0000000000000000000100001000110;367772
31;1;4096;20;0001100111110011000111110001000;0000000000000000000111110001000;337381
31;1;4096;20;0010000110100110100100011100100;0000000000000000000000011100100;339935
31;1;4096;20;1111111111001110100100110110111;0000000000000000000100110110111;391812
31;1;4096;20;1001010111111001000010001101000;0000000000000000000010001101000;330555
31;1;4096;20;0110001111000111011100000011100;1111111111111111111111111111111;335851
31;1;4096;20;1011010000001011010100110011010;0000000000000000000100110011010;334735
31;1;4096;20;1001101010011001011001001101101;0000000000000000001001001101101;347677
31;1;4096;20;0101001001100010110010001000110;0000000000000000000010001000110;351173
31;1;4096;20;1011010110010010101111101000100;0000000000000000001111101000100;337579
31;1;4096;20;1010100001110011101110011111001;0000000000000000000110011111001;332815
31;1;4096;20;1111011001110110000101110010010;1111111111111111111111111111111;339669
31;1;4096;20;1001101110110001110110101000101;0000000000000000000110101000101;341825
31;1;4096;20;0100101111110110100001111000110;0000000000000000000001111000110;502898
31;1;4096;20;1101100000010101100011111100111;0000000000000000000011111100111;342608
31;1;4096;20;1011100111110110100010111111100;0000000000000000000010111111100;333863
31;1;4096;20;0101101000001100111111000101010;0000000000000000000011000101010;374683
31;1;4096;20;0101001100011110111010010011001;0000000000000000001010010011001;333650
31;1;4096;20;0101010000010000111010110100010;0000000000000000001010110100010;334136
31;1;4096;20;0010111000011100101000010011110;0000000000000000001000010011110;331697
31;1;4096;20;0001001010000001111101000001000;0000000000000000001101000001000;429418
31;1;4096;20;1101011000110101010110101000110;0000000000000000000110101000110;339966
31;1;4096;20;1011101100001010110011000111111;0000000000000000000001000111111;336032
31;1;4096;20;1010000001010001010110111011010;0000000000000000000110111011010;339493
31;1;4096;20;0101111100110011110001101101001;1011111111111110111111111111111;514772
31;1;4096;20;0010100000011000001011111101111;0000000000000000000011111101111;342029
31;1;4096;20;0111001110001011010000000111001;0000000000000000000000000111001;333484
31;1;4096;20;0001011111110100010100000110010;0000000000000000000100000110010;350354
31;1;4096;20;0100000111001101000001011000010;0000000000000000000001011000010;429251
31;1;4096;20;0000111001000000110001000101011;0000000000000000000001000101011;334683
31;1;4096;20;1011000111011011111110010101000;0000000000000000001110010101000;337257
31;1;4096;20;1001010001110001010010101100001;0000000000000000000010101100001;334481
31;1;4096;20;1000010101100001101010100010111;1101111111111110111111111111111;340702
31;1;4096;20;0011111001011110101101110001111;0000000000000000000000000001111;510606
31;1;4096;20;0001100110110000110001010001010;0000000000000000000001010001010;350479
31;1;4096;20;0010000101111101001100100011101;0000000000000000000100100011101;331316
31;1;4096;20;1011000101010010000111001000000;0000000000000000000111001000000;334511
31;1;4096;20;0111011000000110011010010010100;0000000000000000001010010010100;331598
31;1;4096;20;1011011000010010100110110111110;0000000000000000000110110111110;342269
31;1;4096;20;0001011010110110011110000010000;0000000000000000001110000010000;349600
31;1;4096;20;0101011100000101100011101110110;0000000000000000000011101110110;372558
31;1;4096;20;0011001011110100011111111010011;0000000000000000000111111010011;348481
31;1;4096;20;1011110001101111100100011100001;0000000000000000000000011100001;332074
31;1;4096;20;1010010110001010111101010110010;0000000000000000001101010110010;336872
31;1;4096;20;1100001010011011110010001110000;0000000000000000000010001110000;337930
31;1;4096;20;0010010010110000000101000000011;0000000000000000000101000000011;582032
31;1;4096;20;1100010001100001010000101000011;0000000000000000000000101000011;350780
31;1;4096;20;0111111011110011110111000011100;0000000000000000000111000011100;491279
31;1;4096;20;0110001011110100110010011010111;0000000000000000000010011010111;351720
31;1;4096;20;0111110111111000010101111110001;0000000000000000000101111110001;397393
31;1;4096;20;1010000001010110001010000000101;0000000000000000001010000000101;362761
31;1;4096;20;0010101011010010101010101110011;0000000000000000000010101110011;351446
31;1;4096;20;0001000000010101110100101001110;0000000000000000000000101001110;430360
31;1;4096;20;1111001000111000000100010101111;0000000000000000000000010101111;356993
31;1;4096;20;1001010110001010000011101110001;0000000000000000000011101110001;346736
31;1;4096;20;0100111101110101101011001000001;0000000000000000001011001000001;347827
31;1;4096;20;1111100111101101101010000001011;0000000000000000000000000000000;333632
31;1;4096;20;0101001001011010110000100110111;0000000000000000000000100110111;329357
31;1;4096;20;1001101010000000000101000111011;0000000000000000000000000000000;345065
31;1;4096;20;1010100100110010110000010001110;0000000000000000000000010001110;349808
31;1;4096;20;0100111000011111110110010100001;0000000000000000000110010100001;343240
31;1;4096;20;1001011000110111100110100100000;0000000000000000000110100100000;328643
31;1;4096;20;1010011100000111101101000000001;0000000000000000001101000000001;334991
31;1;4096;20;0101100100001001010010001001110;0000000000000000000010001001110;336593
31;1;4096;20;0011011101110110010111111001101;0000000000000000000111111001101;409180
31;1;4096;20;0110101000101011101010010010100;0000000000000000001010010010100;475232
32;1;4096;20;01110011011010011100011001100111;00000000000000000000011001100111;343351
32;1;4096;20;01110011011010011100011001100111;00000000000000000000011001100111;347244
32;1;4096;20;01001111010001000111111111111010;00000000000000000000001111111010;384214
32;1;4096;20;00101000110110001101000100111010;00000000000000000001000100111010;541615
32;1;4096;20;00011110010000100011001111011101;11111111111111111110111111111111;341868
32;1;4096;20;00001000011010101101110100011011;00000000000000000000000100011011;518544
32;1;4096;20;00110001000110001011100110111101;00000000000000000000100110111101;342973
32;1;4096;20;10101111001110110100001111110101;00000000000000000000001111110101;525758
32;1;4096;20;01111101001000101001100001111000;11101111111110111111111111111111;348216
32;1;4096;20;01010111101001010111001000000011;11111111111111111111111111111111;477993
32;1;4096;20;00110101001001101001100001101111;00000000000000000000100001101111;476848
32;1;4096;20;00001101011101011001011010111111;00000000000000000000011010111111;442177
32;1;4096;20;11000000101100101001001011010000;00000000000000000001001011010000;522268
32;1;4096;20;10001111101111110111110110101010;00000000000000000000110110101010;360780
32;1;4096;20;01011010000101111000010000011011;00000000000000000000010000011011;350946
32;1;4096;20;10000111001111010110011011010101;00000000000000000000011011010101;339487
32;1;4096;20;01001100100010011111110101111100;00000000000000000000110101111100;388918
32;1;4096;20;00000011011111111010110110111001;00000000000000000000110110111001;350849
32;1;4096;20;11011111010011110001111001010110;00000000000000000000111001010110;367549
32;1;4096;20;00001010001110000111100000011001;00000000000000000000000000011001;353338
32;1;4096;20;01000111011000010101001011000111;00000000000000000000001011000111;352601
32;1;4096;20;01100010001110100000111100110000;00000000000000000000111100110000;332221
32;1;4096;20;10010001111100101111001011000010;00000000000000000001001011000010;419154
32;1;4096;20;10010010000111101001111000001110;00000000000000000001111000001110;358788
32;1;4096;20;01111101111100001110101101001001;00000000000000000000101101001001;354244
32;1;4096;20;01111000000011000110110011011101;00000000000000000000110011011101;356271
32;1;4096;20;00101001110110001000111010110101;00000000000000000000111010110101;348394
32;1;4096;20;00101000011111001001101000100101;00000000000000000000101000100101;349640
32;1;4096;20;01001000000010000000100101110011;00000000000000000000100101110011;501732
32;1;4096;20;01010101101001000100111101110111;00000000000000000000111101110111;360856
32;1;4096;20;00011001111111101011101110100101;00000000000000000000101110100101;365803
32;1;4096;20;01101100000010111010111001001000;00000000000000000000000000001000;414890
32;1;4096;20;10100001110110000110101000001010;00000000000000000000101000001010;357314
32;1;4096;20;10111101010100000101010111100111;00000000000000000000010111100111;350140
32;1;4096;20;10101110100101100000100001000110;00000000000000000000100001000110;355529
32;1;4096;20;00001100111110011000111110001000;00000000000000000000111110001000;356047
32;1;4096;20;10010000110100110100100011100100;00000000000000000000100011100100;347433
32;1;4096;20;11111111111001110100100110110111;00000000000000000000100110110111;349048
32;1;4096;20;01001010111111001000010001101000;00000000000000000000010001101000;356912
32;1;4096;20;00110001111000111011100000011100;00000000000000000001100000011100;351960
32;1;4096;20;01011010000001011010100110011010;00000000000000000000100110011010;355694
32;1;4096;20;01001101010011001011001001101101;00000000000000000000000000000001;462177
32;1;4096;20;00101001001100010110010001000110;00000000000000000000010001000110;506870
32;1;4096;20;11011010110010010101111101000100;00000000000000000000111101000100;348519
32;1;4096;20;01010100001110011101110011111001;00000000000000000000110011111001;394432
32;1;4096;20;01111011001110110000101110010010;00000000000000000000101110010010;358375
32;1;4096;20;01001101110110001110110101000101;00000000000000000000110101000101;359882
32;1;4096;20;10100101111110110100001111000110;00000000000000000000001111000110;360176
32;1;4096;20;11101100000010101100011111100111;00000000000000000000011111100111;347024
32;1;4096;20;01011100111110110100010111111100;00000000000000000000010111111100;373517
32;1;4096;20;10101101000001100111111000101010;00000000000000000000001000101010;379136
32;1;4096;20;10101001100011110111010010011001;00000000000000000000010010011001;361403
32;1;4096;20;10101010000010000111010110100010;00000000000000000001010110100010;1383156
32;1;4096;20;10010111000011100101000010011110;00000000000000000001000010011110;351202
32;1;4096;20;10001001010000001111101000001000;00000000000000000001101000001000;354363
32;1;4096;20;11101011000110101010110101000110;00000000000000000000010101000110;476713
32;1;4096;20;11011101100001010110011000111111;00000000000000000000011000011111;363725
32;1;4096;20;01010000001010001010110111011010;00000000000000000000110111011010;363726
32;1;4096;20;10101111100110011110001101101001;00000000000000000000001101101001;350627
32;1;4096;20;00010100000011000001011111101111;00000000000000000000011111101111;356430
32;1;4096;20;10111001110001011010000000111001;00000000000000000000000000111001;351854
32;1;4096;20;00001011111110100010100000110010;00000000000000000000100000110010;347203
32;1;4096;20;00100000111001101000001011000010;00000000000000000000001011000010;354697
32;1;4096;20;10000111001000000110001000101011;00000000000000000000001000101011;363756
32;1;4096;20;11011000111011011111110010101000;00000000000000000000110010101000;357344
32;1;4096;20;01001010001110001010010101100001;00000000000000000000010101100001;355747
32;1;4096;20;11000010101100001101010100010111;00000000000000000000000100010111;352614
32;1;4096;20;10011111001011110101101110001111;00000000000000000000101110001111;352229
32;1;4096;20;00001100110110000110001010001010;00000000000000000000001010001010;342060
32;1;4096;20;00010000101111101001100100011101;00000000000000000000100100011101;341103
32;1;4096;20;01011000101010010000111001000000;11010111011111111110111111111111;340190
32;1;4096;20;00111011000000110011010010010100;00000000000000000001010010010100;351028
32;1;4096;20;11011011000010010100110110111110;00000000000000000000110110111110;348144
32;1;4096;20;10001011010110110011110000010000;00000000000000000001110000010000;419602
32;1;4096;20;10101011100000101100011101110110;00000000000000000000011101110110;345066
32;1;4096;20;10011001011110100011111111010011;00000000000000000000111111010011;450692
32;1;4096;20;01011110001101111100100011100001;11111111111111111111111111111111;366464
32;1;4096;20;11010010110001010111101010110010;00000000000000000000101010110010;362347
32;1;4096;20;11100001010011011110010001110000;00000000000000000000010001110000;367896
32;1;4096;20;00010010010110000000101000000011;00000000000000000000101000000011;363200
32;1;4096;20;01100010001100001010000101000011;00000000000000000000000101000011;358927
32;1;4096;20;10111111011110011110111000011100;00000000000000000000111000011100;361903
32;1;4096;20;00110001011110100110010011010111;00000000000000000000010011010111;352529
32;1;4096;20;10111110111111000010101111110001;11111111111111111111111111111111;359912
32;1;4096;20;11010000001010110001010000000101;00000000000000000001010000000101;337769
32;1;4096;20;00010101011010010101010101110011;00000000000000000000010101110011;343966
32;1;4096;20;10001000000010101110100101001110;00000000000000000000100101001110;347903
32;1;4096;20;01111001000111000000100010101111;00000000000000000000100010101111;344817
32;1;4096;20;11001010110001010000011101110001;00000000000000000000011101110001;633997
32;1;4096;20;10100111101110101101011001000001;00000000000000000001011001000001;351012
32;1;4096;20;01111100111101101101010000001011;00000000000000000001010000001011;436995
32;1;4096;20;00101001001011010110000100110111;00000000000000000000000100110111;358901
32;1;4096;20;11001101010000000000101000111011;00000000000000000000101000111011;345017
32;1;4096;20;01010100100110010110000010001110;00000000000000000000000010001110;368088
32;1;4096;20;10100111000011111110110010100001;00000000000000000000110010100001;450807
32;1;4096;20;11001011000110111100110100100000;00000000000000000000110100100000;457182
32;1;4096;20;01010011100000111101101000000001;00000000000000000001101000000001;435030
32;1;4096;20;10101100100001001010010001001110;00000000000000000000010001001110;337607
32;1;4096;20;10011011101110110010111111001101;00000000000000000000111111001101;352932
32;1;4096;20;10110101000101011101010010010100;00000000000000000001010010010100;344946
